sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns
1372,bd8be0df,3ec00000,bd03126f,3ebae148,3ebb313d,366,164500
1373,bd8a9bd0,3ec00000,bcfdf3b6,3ebb645a,3ebb4f61,366,144666
1374,bd8956c1,3ec00000,bcfdf3b6,3ebb645a,3ebb7803,366,144958
1375,bd8811b2,3ec00000,bcfdf3b6,3ebb645a,3ebba0a5,366,145250
1376,bd86cca3,3ec00000,bcfdf3b6,3ebb645a,3ebbc947,367,144375
1377,bd859210,3ec00000,bcf5c28f,3ebbe76d,3ebbe61d,367,144958
1378,bd844d01,3ec00000,bcfdf3b6,3ebbe76d,3ebc2657,367,144375
1379,bd83126f,3ec00000,bcf5c28f,3ebbe76d,3ebc3612,368,145250
1380,bd81e258,3ec00000,bced9168,3ebc6a7f,3ebc5198,368,144375
1381,bd80a7c6,3ec00000,bcf5c28f,3ebc6a7f,3ebc9082,368,144667
1382,bd7eda66,3ec00000,bcf5c28f,3ebc6a7f,3ebcb7d4,369,144667
1383,bd7c7a3a,3ec00000,bced9168,3ebced91,3ebcd35b,369,145250
1384,bd7a1a0d,3ec00000,bced9168,3ebced91,3ebcf95e,369,144667
1385,bd77b9e0,3ec00000,bced9168,3ebced91,3ebd1f60,369,144958
1386,bd756ead,3ec00000,bce56042,3ebced91,3ebd2c7c,369,143792
1387,bd730e80,3ec00000,bced9168,3ebced91,3ebd6a16,370,144667
1388,bd70c34c,3ec00000,bce56042,3ebd70a4,3ebd844d,370,145250
1389,bd6e6320,3ec00000,bced9168,3ebd70a4,3ebdc1e7,371,144667
1390,bd6c2ce4,3ec00000,bcdd2f1b,3ebdf3b6,3ebdc337,371,144666
1391,bd69e1b1,3ec00000,bce56042,3ebdf3b6,3ebdff81,371,145250
1392,bd67ab75,3ec00000,bcdd2f1b,3ebdf3b6,3ebe0b4e,371,145542
1393,bd656042,3ec00000,bce56042,3ebdf3b6,3ebe4798,372,145250
1394,bd632a06,3ec00000,bcdd2f1b,3ebe76c9,3ebe6081,372,144666
1395,bd60f3cb,3ec00000,bcdd2f1b,3ebe76c9,3ebe83e5,372,144375
1396,bd5ebd90,3ec00000,bcdd2f1b,3ebe76c9,3ebea749,372,145542
1397,bd5c9c4e,3ec00000,bcd4fdf4,3ebe76c9,3ebeb1c5,372,143792
1398,bd5a6613,3ec00000,bcdd2f1b,3ebe76c9,3ebeecc0,373,145250
1399,bd5844d0,3ec00000,bcd4fdf4,3ebef9db,3ebf0458,373,144084
1400,bd56238e,3ec00000,bcd4fdf4,3ebef9db,3ebf266c,373,144666
1401,bd54024b,3ec00000,bcd4fdf4,3ebef9db,3ebf4880,374,144959
1402,bd51e109,3ec00000,bcd4fdf4,3ebf7cee,3ebf77b0,374,143792
1403,bd4fbfc6,3ec00000,bcd4fdf4,3ebf7cee,3ebf99c4,374,144667
1404,bd4db37d,3ec00000,bccccccd,3ebf7cee,3ebfa2f1,374,144667
1405,bd4ba733,3ec00000,bccccccd,3ebf7cee,3ebfc3b5,375,144959
1406,bd499ae9,3ec00000,bccccccd,3ec00000,3ebff195,375,144666
1407,bd478e9f,3ec00000,bccccccd,3ec00000,3ec0125a,375,145250
1408,bd458256,3ec00000,bccccccd,3ec00000,3ec0331e,375,176167
1409,bd438b05,3ec00000,bcc49ba6,3ec00000,3ec03afb,375,181125
1410,bd417ebb,3ec00000,bccccccd,3ec00000,3ec07358,376,172959
1411,bd3f876a,3ec00000,bcc49ba6,3ec08312,3ec08851,376,143500
1412,bd3d9019,3ec00000,bcc49ba6,3ec08312,3ec0a7c6,376,144667
1413,bd3b98c8,3ec00000,bcc49ba6,3ec08312,3ec0c73b,377,145250
1414,bd39a177,3ec00000,bcc49ba6,3ec10625,3ec0f3cb,377,145250
1415,bd37bf1f,3ec00000,bcbc6a7f,3ec10625,3ec0fa59,377,145250
1416,bd35c7ce,3ec00000,bcc49ba6,3ec10625,3ec13166,377,144375
1417,bd33e575,3ec00000,bcbc6a7f,3ec10625,3ec137f3,377,144375
1418,bd32031d,3ec00000,bcbc6a7f,3ec10625,3ec15619,378,144666
1419,bd3020c5,3ec00000,bcbc6a7f,3ec18937,3ec1815a,378,144083
1420,bd2e3e6c,3ec00000,bcbc6a7f,3ec18937,3ec19f80,378,144959
1421,bd2c5c14,3ec00000,bcbc6a7f,3ec18937,3ec1bda5,378,143791
1422,bd2a8eb4,3ec00000,bcb43958,3ec18937,3ec1c2e4,378,145250
1423,bd28ac5c,3ec00000,bcbc6a7f,3ec18937,3ec1f8a1,379,144375
1424,bd26defc,3ec00000,bcb43958,3ec20c4a,3ec20afb,379,145250
1425,bd25119d,3ec00000,bcb43958,3ec20c4a,3ec227d1,379,144959
1426,bd23443d,3ec00000,bcb43958,3ec20c4a,3ec244a7,379,144959
1427,bd2176de,3ec00000,bcb43958,3ec20c4a,3ec2617d,380,144375
1428,bd1fbe77,3ec00000,bcac0831,3ec28f5c,3ec27286,380,144958
1429,bd1e0610,3ec00000,bcac0831,3ec28f5c,3ec28e0d,380,144666
1430,bd1c38b0,3ec00000,bcb43958,3ec28f5c,3ec2c27b,380,144375
1431,bd1a8049,3ec00000,bcac0831,3ec28f5c,3ec2c669,380,144667
1432,bd18c7e3,3ec00000,bcac0831,3ec28f5c,3ec2e1ef,381,144083
1433,bd170f7c,3ec00000,bcac0831,3ec3126f,3ec30a92,381,144083
1434,bd155715,3ec00000,bcac0831,3ec3126f,3ec32618,381,144375
1435,bd13b3a7,3ec00000,bca3d70a,3ec3126f,3ec328b7,381,144375
1436,bd11fb40,3ec00000,bcac0831,3ec3126f,3ec35bd5,382,144084
1437,bd1057d1,3ec00000,bca3d70a,3ec39581,3ec36b8f,382,144667
1438,bd0eb463,3ec00000,bca3d70a,3ec39581,3ec385c6,382,144666
1439,bd0d10f5,3ec00000,bca3d70a,3ec39581,3ec39ffd,382,144375
1440,bd0b6d87,3ec00000,bca3d70a,3ec39581,3ec3ba34,382,144666
1441,bd09ca19,3ec00000,bca3d70a,3ec39581,3ec3d46b,382,144666
1442,bd0826ab,3ec00000,bca3d70a,3ec39581,3ec3eea2,383,144083
1443,bd069835,3ec00000,bc9ba5e3,3ec41893,3ec3fd0d,383,144083
1444,bd0509c0,3ec00000,bc9ba5e3,3ec41893,3ec415f4,383,145250
1445,bd036651,3ec00000,bca3d70a,3ec41893,3ec447c3,383,144083
1446,bd01d7dc,3ec00000,bc9ba5e3,3ec41893,3ec44913,383,144667
1447,bd004966,3ec00000,bc9ba5e3,3ec41893,3ec461fa,384,144084
1448,bcfd75e2,3ec00000,bc9ba5e3,3ec49ba6,3ec487fc,384,144084
1449,bcfa82e8,3ec00000,bc9374bc,3ec49ba6,3ec487fc,384,145250
1450,bcf765fe,3ec00000,bc9ba5e3,3ec49ba6,3ec4b87c,384,145833
1451,bcf47304,3ec00000,bc9374bc,3ec49ba6,3ec4b87b,384,144375
1452,bcf15619,3ec00000,bc9ba5e3,3ec49ba6,3ec4e8fb,385,144958
1453,bcee6320,3ec00000,bc9374bc,3ec51eb8,3ec4f617,385,144375
1454,bceb7026,3ec00000,bc9374bc,3ec51eb8,3ec50dae,385,144375
1455,bce87d2c,3ec00000,bc9374bc,3ec51eb8,3ec52546,385,145250
1456,bce58a33,3ec00000,bc9374bc,3ec51eb8,3ec53cde,385,144375
1457,bce29739,3ec00000,bc9374bc,3ec51eb8,3ec55476,385,144959
1458,bcdfce31,3ec00000,bc8b4396,3ec51eb8,3ec55327,385,146417
1459,bcdcdb38,3ec00000,bc9374bc,3ec51eb8,3ec58256,386,144084
1460,bcda1230,3ec00000,bc8b4396,3ec5a1cb,3ec58e22,386,145250
1461,bcd74928,3ec00000,bc8b4396,3ec5a1cb,3ec5a46a,386,145250
1462,bcd4562e,3ec00000,bc9374bc,3ec5a1cb,3ec5d399,386,144667
1463,bcd18d26,3ec00000,bc8b4396,3ec5a1cb,3ec5d24a,386,143792
1464,bccec41e,3ec00000,bc8b4396,3ec5a1cb,3ec5e893,387,144666
1465,bccbfb16,3ec00000,bc8b4396,3ec624dd,3ec60bf7,387,144959
1466,bcc95bff,3ec00000,bc83126f,3ec624dd,3ec60958,387,144083
1467,bcc692f7,3ec00000,bc8b4396,3ec624dd,3ec63738,387,144958
1468,bcc3f3e0,3ec00000,bc83126f,3ec624dd,3ec63499,387,144958
1469,bcc12ad8,3ec00000,bc8b4396,3ec624dd,3ec66279,387,144958
1470,bcbe8bc1,3ec00000,bc83126f,3ec624dd,3ec65fd9,387,145542
1471,bcbbecab,3ec00000,bc83126f,3ec624dd,3ec674d2,388,145542
1472,bcb94d94,3ec00000,bc83126f,3ec6a7f0,3ec696e6,388,144958
1473,bcb6ae7d,3ec00000,bc83126f,3ec6a7f0,3ec6abdf,388,145542
1474,bcb40f67,3ec00000,bc83126f,3ec6a7f0,3ec6c0d7,388,144375
1475,bcb17050,3ec00000,bc83126f,3ec6a7f0,3ec6d5d0,388,144667
1476,bcaefb2b,3ec00000,bc75c28f,3ec6a7f0,3ec6d1e1,388,145833
1477,bcac5c14,3ec00000,bc83126f,3ec6a7f0,3ec6fe72,389,144375
1478,bca9e6ef,3ec00000,bc75c28f,3ec72b02,3ec7079e,389,144375
1479,bca771c9,3ec00000,bc75c28f,3ec72b02,3ec71b47,389,144959
1480,bca4d2b3,3ec00000,bc83126f,3ec72b02,3ec747d8,389,144667
1481,bca25d8d,3ec00000,bc75c28f,3ec72b02,3ec743e9,389,144667
1482,bc9fe868,3ec00000,bc75c28f,3ec72b02,3ec75792,389,144375
1483,bc9d7343,3ec00000,bc75c28f,3ec72b02,3ec76b3b,389,144084
1484,bc9afe1e,3ec00000,bc75c28f,3ec72b02,3ec77ee5,390,144667
1485,bc98b2ea,3ec00000,bc656042,3ec7ae14,3ec786c2,390,144958
1486,bc963dc5,3ec00000,bc75c28f,3ec7ae14,3ec7b203,390,145250
1487,bc93f291,3ec00000,bc656042,3ec7ae14,3ec7acc5,390,144084
1488,bc917d6b,3ec00000,bc75c28f,3ec7ae14,3ec7d806,390,144959
1489,bc8f3238,3ec00000,bc656042,3ec7ae14,3ec7d2c8,390,144959
1490,bc8ce704,3ec00000,bc656042,3ec7ae14,3ec7e521,390,144083
1491,bc8a71de,3ec00000,bc75c28f,3ec7ae14,3ec81063,391,144084
1492,bc88509c,3ec00000,bc54fdf4,3ec83127,3ec7ff58,391,145250
1493,bc860568,3ec00000,bc656042,3ec83127,3ec82949,391,145541
1494,bc83ba34,3ec00000,bc656042,3ec83127,3ec83ba3,391,144375
1495,bc816f00,3ec00000,bc656042,3ec83127,3ec84dfc,391,146417
1496,bc7e4799,3ec00000,bc656042,3ec83127,3ec86056,391,144375
1497,bc7a0514,3ec00000,bc54fdf4,3ec83127,3ec859c8,391,144375
1498,bc756ead,3ec00000,bc656042,3ec83127,3ec883ba,392,144375
1499,bc712c28,3ec00000,bc54fdf4,3ec8b439,3ec88a48,392,145250
1500,bc6ce9a3,3ec00000,bc54fdf4,3ec8b439,3ec89b52,392,144083
1501,bc68a71e,3ec00000,bc54fdf4,3ec8b439,3ec8ac5c,392,146125
1502,bc646499,3ec00000,bc54fdf4,3ec8b439,3ec8bd66,392,145250
1503,bc602214,3ec00000,bc54fdf4,3ec8b439,3ec8ce70,392,144375
1504,bc5bdf8f,3ec00000,bc54fdf4,3ec8b439,3ec8df7a,392,144666
1505,bc579d0a,3ec00000,bc54fdf4,3ec8b439,3ec8f084,392,144083
1506,bc535a86,3ec00000,bc54fdf4,3ec8b439,3ec9018e,393,144375
1507,bc4f1801,3ec00000,bc54fdf4,3ec9374c,3ec91fb3,393,143792
1508,bc4b295f,3ec00000,bc449ba6,3ec9374c,3ec917d7,393,144667
1509,bc46e6da,3ec00000,bc54fdf4,3ec9374c,3ec94078,393,144667
1510,bc42f838,3ec00000,bc449ba6,3ec9374c,3ec9389c,393,144375
1511,bc3f0996,3ec00000,bc449ba6,3ec9374c,3ec94856,393,144959
1512,bc3ac711,3ec00000,bc54fdf4,3ec9374c,3ec970f7,393,145250
1513,bc36d86f,3ec00000,bc449ba6,3ec9374c,3ec9691b,393,145250
1514,bc32e9cd,3ec00000,bc449ba6,3ec9374c,3ec978d5,394,144667
1515,bc2efb2b,3ec00000,bc449ba6,3ec9ba5e,3ec995ac,394,145541
1516,bc2b0c89,3ec00000,bc449ba6,3ec9ba5e,3ec9a566,394,142917
1517,bc271de7,3ec00000,bc449ba6,3ec9ba5e,3ec9b521,394,143792
1518,bc238327,3ec00000,bc343958,3ec9ba5e,3ec9abf4,394,145833
1519,bc1f9485,3ec00000,bc449ba6,3ec9ba5e,3ec9d346,394,144083
1520,bc1ba5e3,3ec00000,bc449ba6,3ec9ba5e,3ec9e301,394,145250
1521,bc180b24,3ec00000,bc343958,3ec9ba5e,3ec9d9d4,394,143791
1522,bc141c82,3ec00000,bc449ba6,3ec9ba5e,3eca0126,395,144667
1523,bc1081c3,3ec00000,bc343958,3eca3d71,3eca0514,395,144666
1524,bc0ce704,3ec00000,bc343958,3eca3d71,3eca137f,395,143792
1525,bc094c44,3ec00000,bc343958,3eca3d71,3eca21ea,395,144958
1526,bc05b185,3ec00000,bc343958,3eca3d71,3eca3055,395,144375
1527,bc0216c6,3ec00000,bc343958,3eca3d71,3eca3ec0,395,143500
1528,bbfcf80e,3ec00000,bc343958,3eca3d71,3eca4d2b,395,144375
1529,bbf5c28f,3ec00000,bc343958,3eca3d71,3eca5b96,395,144667
1530,bbee8d11,3ec00000,bc343958,3eca3d71,3eca6a01,395,144083
1531,bbe75793,3ec00000,bc343958,3eca3d71,3eca786c,395,144667
1532,bbe02214,3ec00000,bc343958,3eca3d71,3eca86d7,396,145250
1533,bbd9945b,3ec00000,bc23d70a,3ecac083,3eca8977,396,145250
1534,bbd25edd,3ec00000,bc343958,3ecac083,3ecaaf7a,396,143792
1535,bbcbd124,3ec00000,bc23d70a,3ecac083,3ecaa4fd,396,144958
1536,bbc5436c,3ec00000,bc23d70a,3ecac083,3ecab219,396,144375
1537,bbbe0ded,3ec00000,bc343958,3ecac083,3ecad81c,396,145542
1538,bbb78034,3ec00000,bc23d70a,3ecac083,3ecacd9f,396,144667
1539,bbb0f27c,3ec00000,bc23d70a,3ecac083,3ecadabb,396,144375
1540,bba9bcfd,3ec00000,bc343958,3ecac083,3ecb00be,396,144666
1541,bba32f45,3ec00000,bc23d70a,3ecac083,3ecaf641,396,144375
1542,bb9ca18c,3ec00000,bc23d70a,3ecac083,3ecb035c,397,144375
1543,bb9613d3,3ec00000,bc23d70a,3ecb4396,3ecb1d93,397,144083
1544,bb902de0,3ec00000,bc1374bc,3ecb4396,3ecb11c7,397,145250
1545,bb89a027,3ec00000,bc23d70a,3ecb4396,3ecb367a,397,144375
1546,bb83126f,3ec00000,bc23d70a,3ecb4396,3ecb4396,397,144958
1547,bb7a58f7,3ec00000,bc1374bc,3ecb4396,3ecb37ca,397,144375
1548,bb6d3d86,3ec00000,bc23d70a,3ecb4396,3ecb5c7d,397,144667
1549,bb602214,3ec00000,bc23d70a,3ecb4396,3ecb6998,397,171792
1550,bb54562e,3ec00000,bc1374bc,3ecb4396,3ecb5dcc,397,173834
1551,bb473abd,3ec00000,bc23d70a,3ecb4396,3ecb8280,397,144375
1552,bb3b6ed6,3ec00000,bc1374bc,3ecb4396,3ecb76b4,397,144958
1553,bb2fa2f0,3ec00000,bc1374bc,3ecb4396,3ecb8280,397,144083
1554,bb22877f,3ec00000,bc23d70a,3ecb4396,3ecba733,398,170333
1555,bb16bb99,3ec00000,bc1374bc,3ecbc6a8,3ecba882,398,165375
1556,bb0aefb3,3ec00000,bc1374bc,3ecbc6a8,3ecbb44e,398,143208
1557,bafe4799,3ec00000,bc1374bc,3ecbc6a8,3ecbc01a,398,144375
1558,bae6afcd,3ec00000,bc1374bc,3ecbc6a8,3ecbcbe6,398,144083
1559,bacf1801,3ec00000,bc1374bc,3ecbc6a8,3ecbd7b1,398,144958
1560,bab78034,3ec00000,bc1374bc,3ecbc6a8,3ecbe37d,398,144083
1561,baa2877f,3ec00000,bc03126f,3ecbc6a8,3ecbd662,398,144375
1562,ba8aefb3,3ec00000,bc1374bc,3ecbc6a8,3ecbf9c6,398,144083
1563,ba66afcd,3ec00000,bc1374bc,3ecbc6a8,3ecc0592,398,144667
1564,ba378034,3ec00000,bc1374bc,3ecbc6a8,3ecc115d,399,144375
1565,ba0d8ec9,3ec00000,bc03126f,3ecc49ba,3ecc115e,399,143500
1566,b9bcbe62,3ec00000,bc1374bc,3ecc49ba,3ecc34c2,399,144083
1567,b951b717,3ec00000,bc03126f,3ecc49ba,3ecc27a6,399,144667
1568,b827c5ac,3ec00000,bc03126f,3ecc49ba,3ecc3222,399,145250
1569,3912ccf7,3ec00000,bc1374bc,3ecc49ba,3ecc6434,399,144666
1570,399d4952,3ec00000,bc03126f,3ecc49ba,3ecc67e0,399,144666
1571,39f12c28,3ec00000,bc03126f,3ecc49ba,3ecc8323,399,144667
1572,3a22877f,3ec00000,bc03126f,3ecc49ba,3ecc9e66,400,145250
1573,3a4c78ea,3ec00000,bc03126f,3ecccccd,3eccc6c5,400,144958
1574,3a766a55,3ec00000,bc03126f,3ecccccd,3ecce208,400,144958
1575,3a902de0,3ec00000,bc03126f,3ecccccd,3eccfd4b,400,143500
1576,3aa52696,3ec00000,bc03126f,3ecccccd,3ecd188f,401,145250
1577,3ab78034,3ec00000,bbe56042,3ecd4fdf,3ecd25ef,401,144375
1578,3ac9d9d3,3ec00000,bbe56042,3ecd4fdf,3ecd3dc9,401,144375
1579,3aded289,3ec00000,bc03126f,3ecd4fdf,3ecd70a4,401,145250
1580,3af12c28,3ec00000,bbe56042,3ecd4fdf,3ecd70e8,401,145250
1581,3b03126f,3ec00000,bc03126f,3ecd4fdf,3ecda3c2,402,145542
1582,3b0c3f3e,3ec00000,bbe56042,3ecdd2f2,3ecdb121,402,144666
1583,3b156c0d,3ec00000,bbe56042,3ecdd2f2,3ecdc8fc,402,145833
1584,3b1e98dd,3ec00000,bbe56042,3ecdd2f2,3ecde0d7,402,144667
1585,3b27c5ac,3ec00000,bbe56042,3ecdd2f2,3ecdf8b2,402,144666
1586,3b2fa2f0,3ec00000,bbc49ba6,3ecdd2f2,3ecdf58c,402,144375
1587,3b38cfc0,3ec00000,bbe56042,3ecdd2f2,3ece24ff,403,144083
1588,3b41fc8f,3ec00000,bbe56042,3ece5604,3ece49f6,403,145250
1589,3b4b295f,3ec00000,bbe56042,3ece5604,3ece61d1,403,144667
1590,3b5306a3,3ec00000,bbc49ba6,3ece5604,3ece5eab,403,145542
1591,3b5c3372,3ec00000,bbe56042,3ece5604,3ece8e1e,403,172375
1592,3b6410b6,3ec00000,bbc49ba6,3ece5604,3ece8af9,403,181125
1593,3b6d3d86,3ec00000,bbe56042,3ece5604,3eceba6c,404,169750
1594,3b751aca,3ec00000,bbc49ba6,3eced917,3ecec461,404,144375
1595,3b7cf80e,3ec00000,bbc49ba6,3eced917,3eced8d4,404,144667
1596,3b826aa9,3ec00000,bbc49ba6,3eced917,3eceed46,404,144375
1597,3b86594b,3ec00000,bbc49ba6,3eced917,3ecf01b9,404,144667
1598,3b8a47ed,3ec00000,bbc49ba6,3eced917,3ecf162b,404,144666
1599,3b8e368f,3ec00000,bbc49ba6,3eced917,3ecf2a9e,405,144084
1600,3b922531,3ec00000,bbc49ba6,3ecf5c29,3ecf4c2c,405,144958
1601,3b9613d3,3ec00000,bbc49ba6,3ecf5c29,3ecf609f,405,144958
1602,3b995aaf,3ec00000,bba3d70a,3ecf5c29,3ecf5a11,405,145250
1603,3b9d4952,3ec00000,bbc49ba6,3ecf5c29,3ecf861b,405,144667
1604,3ba137f4,3ec00000,bbc49ba6,3ecf5c29,3ecf9a8e,405,145541
1605,3ba47ed0,3ec00000,bba3d70a,3ecf5c29,3ecf9400,405,144083
1606,3ba86d72,3ec00000,bbc49ba6,3ecf5c29,3ecfc00a,406,144375
1607,3babb44e,3ec00000,bba3d70a,3ecfdf3b,3ecfc697,406,144958
1608,3baefb2b,3ec00000,bba3d70a,3ecfdf3b,3ecfd7a1,406,145542
1609,3bb2e9cd,3ec00000,bbc49ba6,3ecfdf3b,3ed003ac,406,145250
1610,3bb630a9,3ec00000,bba3d70a,3ecfdf3b,3ecffd1e,406,144666
1611,3bb97785,3ec00000,bba3d70a,3ecfdf3b,3ed00e28,406,144667
1612,3bbcbe62,3ec00000,bba3d70a,3ecfdf3b,3ed01f32,406,145250
1613,3bc0053e,3ec00000,bba3d70a,3ecfdf3b,3ed0303c,407,144666
1614,3bc34c1b,3ec00000,bba3d70a,3ed0624e,3ed04e61,407,144666
1615,3bc692f7,3ec00000,bba3d70a,3ed0624e,3ed05f6b,407,144667
1616,3bc9d9d3,3ec00000,bba3d70a,3ed0624e,3ed07075,407,144375
1617,3bcd20b0,3ec00000,bba3d70a,3ed0624e,3ed0817f,407,144958
1618,3bd0678c,3ec00000,bba3d70a,3ed0624e,3ed0928a,407,145250
1619,3bd306a3,3ec00000,bb83126f,3ed0624e,3ed08893,407,145541
1620,3bd64d7f,3ec00000,bba3d70a,3ed0624e,3ed0b135,408,145541
1621,3bd9945b,3ec00000,bba3d70a,3ed0e560,3ed0cf5b,408,143500
1622,3bdc3372,3ec00000,bb83126f,3ed0e560,3ed0c565,408,144667
1623,3bded289,3ec00000,bb83126f,3ed0e560,3ed0d307,408,144958
1624,3be21965,3ec00000,bba3d70a,3ed0e560,3ed0fba9,408,144375
1625,3be4b87c,3ec00000,bb83126f,3ed0e560,3ed0f1b2,408,144667
1626,3be75793,3ec00000,bb83126f,3ed0e560,3ed0ff54,408,144959
1627,3bea9e6f,3ec00000,bba3d70a,3ed0e560,3ed127f6,409,145250
1628,3bed3d86,3ec00000,bb83126f,3ed16873,3ed12b1b,409,144666
1629,3befdc9c,3ec00000,bb83126f,3ed16873,3ed138bc,409,146125
1630,3bf27bb3,3ec00000,bb83126f,3ed16873,3ed1465e,409,144375
1631,3bf51aca,3ec00000,bb83126f,3ed16873,3ed15400,409,144375
1632,3bf7b9e0,3ec00000,bb83126f,3ed16873,3ed161a1,409,144959
1633,3bfa58f7,3ec00000,bb83126f,3ed16873,3ed16f43,409,146417
1634,3bfcf80e,3ec00000,bb83126f,3ed16873,3ed17ce5,409,144375
1635,3bff9724,3ec00000,bb83126f,3ed16873,3ed18a86,409,145250
1636,3c011b1e,3ec00000,bb83126f,3ed16873,3ed19828,409,145833
1637,3c026aa9,3ec00000,bb83126f,3ed16873,3ed1a5ca,409,144958
1638,3c036651,3ec00000,bb449ba6,3ed16873,3ed1986b,409,143792
1639,3c04b5dd,3ec00000,bb83126f,3ed16873,3ed1bda5,410,145542
1640,3c060568,3ec00000,bb83126f,3ed1eb85,3ed1d862,410,144958
1641,3c0754f3,3ec00000,bb83126f,3ed1eb85,3ed1e604,410,145833
1642,3c08509c,3ec00000,bb449ba6,3ed1eb85,3ed1d8a5,410,144958
1643,3c09a027,3ec00000,bb83126f,3ed1eb85,3ed1fddf,410,144666
1644,3c0a9bd0,3ec00000,bb449ba6,3ed1eb85,3ed1f080,410,143792
1645,3c0beb5b,3ec00000,bb83126f,3ed1eb85,3ed215ba,410,144958
1646,3c0ce704,3ec00000,bb449ba6,3ed1eb85,3ed2085b,410,144959
1647,3c0e368f,3ec00000,bb83126f,3ed1eb85,3ed22d95,411,145250
1648,3c0f3238,3ec00000,bb449ba6,3ed26e98,3ed22d51,411,144375
1649,3c102de0,3ec00000,bb449ba6,3ed26e98,3ed2378a,411,144375
1650,3c112989,3ec00000,bb449ba6,3ed26e98,3ed241c3,411,144958
1651,3c122531,3ec00000,bb449ba6,3ed26e98,3ed24bfd,411,144375
1652,3c1320da,3ec00000,bb449ba6,3ed26e98,3ed25636,411,143500
1653,3c147065,3ec00000,bb83126f,3ed26e98,3ed27b70,411,145250
1654,3c156c0d,3ec00000,bb449ba6,3ed26e98,3ed26e11,411,145833
1655,3c1667b6,3ec00000,bb449ba6,3ed26e98,3ed2784a,411,145542
1656,3c17635e,3ec00000,bb449ba6,3ed26e98,3ed28283,411,145250
1657,3c185f07,3ec00000,bb449ba6,3ed26e98,3ed28cbd,411,146416
1658,3c195aaf,3ec00000,bb449ba6,3ed26e98,3ed296f6,411,144667
1659,3c1a5658,3ec00000,bb449ba6,3ed26e98,3ed2a12f,411,145834
1660,3c1b5200,3ec00000,bb449ba6,3ed26e98,3ed2ab68,411,145250
1661,3c1c4da9,3ec00000,bb449ba6,3ed26e98,3ed2b5a2,412,145833
1662,3c1d4952,3ec00000,bb449ba6,3ed2f1aa,3ed2ccf7,412,144958
1663,3c1e44fa,3ec00000,bb449ba6,3ed2f1aa,3ed2d730,412,144959
1664,3c1eecc0,3ec00000,bb03126f,3ed2f1aa,3ed2c66a,412,144666
1665,3c1fe868,3ec00000,bb449ba6,3ed2f1aa,3ed2e83a,412,145250
1666,3c20e411,3ec00000,bb449ba6,3ed2f1aa,3ed2f273,412,145250
1667,3c218bd6,3ec00000,bb03126f,3ed2f1aa,3ed2e1ad,412,145250
1668,3c22877f,3ec00000,bb449ba6,3ed2f1aa,3ed3037d,412,144958
1669,3c238327,3ec00000,bb449ba6,3ed2f1aa,3ed30db7,412,145250
1670,3c242aed,3ec00000,bb03126f,3ed2f1aa,3ed2fcf0,412,144375
1671,3c252696,3ec00000,bb449ba6,3ed2f1aa,3ed31ec1,412,144083
1672,3c26223e,3ec00000,bb449ba6,3ed2f1aa,3ed328fa,412,144375
1673,3c26ca04,3ec00000,bb03126f,3ed2f1aa,3ed31834,412,146125
1674,3c27c5ac,3ec00000,bb449ba6,3ed2f1aa,3ed33a04,413,145833
1675,3c286d72,3ec00000,bb03126f,3ed374bc,3ed33659,413,144375
1676,3c291538,3ec00000,bb03126f,3ed374bc,3ed33d2a,413,145250
1677,3c2a10e0,3ec00000,bb449ba6,3ed374bc,3ed35efa,413,145250
1678,3c2ab8a6,3ec00000,bb03126f,3ed374bc,3ed34e34,413,145541
1679,3c2b606b,3ec00000,bb03126f,3ed374bc,3ed35505,413,144958
1680,3c2c0831,3ec00000,bb03126f,3ed374bc,3ed35bd5,413,144375
1681,3c2d03da,3ec00000,bb449ba6,3ed374bc,3ed37da6,413,144375
1682,3c2dab9f,3ec00000,bb03126f,3ed374bc,3ed36ce0,413,144667
1683,3c2e5365,3ec00000,bb03126f,3ed374bc,3ed373b0,413,143792
1684,3c2efb2b,3ec00000,bb03126f,3ed374bc,3ed37a81,413,145250
1685,3c2ff6d3,3ec00000,bb449ba6,3ed374bc,3ed39c51,413,145250
1686,3c309e99,3ec00000,bb03126f,3ed374bc,3ed38b8b,413,144667
1687,3c31465f,3ec00000,bb03126f,3ed374bc,3ed3925c,413,145542
1688,3c31ee24,3ec00000,bb03126f,3ed374bc,3ed3992d,413,145542
1689,3c3295ea,3ec00000,bb03126f,3ed374bc,3ed39ffe,413,146708
1690,3c339192,3ec00000,bb449ba6,3ed374bc,3ed3c1ce,414,144959
1691,3c343958,3ec00000,bb03126f,3ed3f7cf,3ed3be24,414,144667
1692,3c348d3b,3ec00000,ba83126f,3ed3f7cf,3ed3a9f4,413,145834
1693,3c3588e3,3ec00000,bb449ba6,3ed374bc,3ed3d640,414,145542
1694,3c35dcc6,3ec00000,ba83126f,3ed3f7cf,3ed3b796,414,146417
1695,3c36848c,3ec00000,bb03126f,3ed3f7cf,3ed3d5ff,414,145250
1696,3c372c52,3ec00000,bb03126f,3ed3f7cf,3ed3dcd0,414,144666
1697,3c37d417,3ec00000,bb03126f,3ed3f7cf,3ed3e3a0,414,145250
1698,3c387bdd,3ec00000,bb03126f,3ed3f7cf,3ed3ea71,414,144959
1699,3c3923a3,3ec00000,bb03126f,3ed3f7cf,3ed3f142,414,144958
